UnitID,InstitutionName,Year,TotalEnrollment,,
201885,University of Cincinnati-Main Campus,2023,Ohio,"Public, 4-year or above",43338
201928,Cincinnati State Technical and Community College,2023,Ohio,"Public, 4-year or above",8681
201946,University of Cincinnati-Clermont College,2023,Ohio,"Public, 4-year or above",8324
201955,University of Cincinnati-Blue Ash College,2023,Ohio,"Public, 4-year or above",7166
201964,Ohio Christian University,2023,Ohio,"Private not-for-profit, 4-year or above",1483
201973,Clark State College,2023,Ohio,"Public, 4-year or above",4724
202046,Cleveland Institute of Art,2023,Ohio,"Private not-for-profit, 4-year or above",566
202073,Cleveland Institute of Music,2023,Ohio,"Private not-for-profit, 4-year or above",350
202134,Cleveland State University,2023,Ohio,"Public, 4-year or above",14117
202170,Columbus College of Art & Design,2023,Ohio,"Private not-for-profit, 4-year or above",918
202222,Columbus State Community College,2023,Ohio,"Public, 2-year",26663
202356,Cuyahoga Community College District,2023,Ohio,"Public, 2-year",17407
202435,Davis College,2023,Ohio,"Private for-profit, 4-year or above",95
202453,Dayton Barber College,2023,Ohio,"Private for-profit, 2-year",60
202480,University of Dayton,2023,Ohio,"Private not-for-profit, 4-year or above",11304
202514,Defiance College,2023,Ohio,"Private not-for-profit, 4-year or above",511
202523,Denison University,2023,Ohio,"Private not-for-profit, 4-year or above",2405
202648,Edison State Community College,2023,Ohio,"Public, 2-year",4548
202763,The University of Findlay,2023,Ohio,"Private not-for-profit, 4-year or above",5057
202806,Franklin University,2023,Ohio,"Private not-for-profit, 4-year or above",8697
202903,Gods Bible School and College,2023,Ohio,"Private not-for-profit, 4-year or above",443
202912,Good Samaritan College of Nursing and Health Science,2023,Ohio,"Private not-for-profit, 4-year or above",457
203085,Heidelberg University,2023,Ohio,"Private not-for-profit, 4-year or above",1059
203128,Hiram College,2023,Ohio,"Private not-for-profit, 4-year or above",1011
203155,Hocking College,2023,Ohio,"Public, 2-year",1846
203289,International College of Broadcasting,2023,Ohio,"Private for-profit, 2-year",44
203331,Eastern Gateway Community College,2023,Ohio,"Public, 2-year",15493
203368,John Carroll University,2023,Ohio,"Private not-for-profit, 4-year or above",2773
203386,Hondros College of Nursing,2023,Ohio,"Private for-profit, 2-year",3091
203438,Casal Aveda Institute,2023,Ohio,"Private for-profit, 2-year",93
203447,Kent State University at Ashtabula,2023,Ohio,"Public, 4-year or above",1762
203456,Kent State University at East Liverpool,2023,Ohio,"Public, 4-year or above",1056
203465,Kent State University at Stark,2023,Ohio,"Public, 4-year or above",3433
203474,Kent State University at Trumbull,2023,Ohio,"Public, 4-year or above",2029
203483,Kent State University at Tuscarawas,2023,Ohio,"Public, 4-year or above",1885
203492,Kent State University at Salem,2023,Ohio,"Public, 4-year or above",1463
203517,Kent State University at Kent,2023,Ohio,"Public, 4-year or above",26106
203526,Kent State University at Geauga,2023,Ohio,"Public, 4-year or above",2154
203535,Kenyon College,2023,Ohio,"Private not-for-profit, 4-year or above",2184
203544,Kettering College,2023,Ohio,"Private not-for-profit, 4-year or above",812
203580,Lake Erie College,2023,Ohio,"Private not-for-profit, 4-year or above",942
203599,Lakeland Community College,2023,Ohio,"Public, 2-year",4654
203614,Collins Career Technical Center,2023,Ohio,"Public, 2-year",427
203678,James A. Rhodes State College,2023,Ohio,"Public, 4-year or above",3968
203720,Ohio Business College-Sheffield,2023,Ohio,"Private for-profit, 2-year",165
203739,Ohio Business College-Sandusky,2023,Ohio,"Private for-profit, 2-year",24
203748,Lorain County Community College,2023,Ohio,"Public, 4-year or above",9410
203757,Lourdes University,2023,Ohio,"Private not-for-profit, 4-year or above",1014
203775,Malone University,2023,Ohio,"Private not-for-profit, 4-year or above",1205
203845,Marietta College,2023,Ohio,"Private not-for-profit, 4-year or above",1171
203881,Marion Technical College,2023,Ohio,"Public, 4-year or above",3008
203960,Mercy College of Ohio,2023,Ohio,"Private not-for-profit, 4-year or above",1150
203997,Methodist Theological School in Ohio,2023,Ohio,"Private not-for-profit, 4-year or above",172
204006,Miami University-Hamilton,2023,Ohio,"Public, 4-year or above",2374
204015,Miami University-Middletown,2023,Ohio,"Public, 4-year or above",1213
204024,Miami University-Oxford,2023,Ohio,"Public, 4-year or above",18618
204121,Moler Hollywood Beauty Academy,2023,Ohio,"Private for-profit, 2-year",76
204176,Mount Carmel College of Nursing,2023,Ohio,"Private not-for-profit, 4-year or above",712
204185,University of Mount Union,2023,Ohio,"Private not-for-profit, 4-year or above",2169
204194,Mount Vernon Nazarene University,2023,Ohio,"Private not-for-profit, 4-year or above",1845
204200,Mount St. Joseph University,2023,Ohio,"Private not-for-profit, 4-year or above",2083
204255,Zane State College,2023,Ohio,"Public, 4-year or above",1619
204264,Muskingum University,2023,Ohio,"Private not-for-profit, 4-year or above",2108
204422,North Central State College,2023,Ohio,"Public, 4-year or above",2451
204440,Northwest State Community College,2023,Ohio,"Public, 2-year",4110
204459,Toledo Public Schools Adult and Continuing Education,2023,Ohio,"Public, 2-year",33
204468,Notre Dame College,2023,Ohio,"Private not-for-profit, 4-year or above",1446
204477,Northeast Ohio Medical University,2023,Ohio,"Public, 4-year or above",1021
204486,University of Northwestern Ohio,2023,Ohio,"Private not-for-profit, 4-year or above",2606
204501,Oberlin College,2023,Ohio,"Private not-for-profit, 4-year or above",2976
204608,Ohio Technical College,2023,Ohio,"Private for-profit, 2-year",331
204617,Ohio Dominican University,2023,Ohio,"Private not-for-profit, 4-year or above",1258
204635,Ohio Northern University,2023,Ohio,"Private not-for-profit, 4-year or above",3042
204662,Ohio State University Agricultural Technical Institute,2023,Ohio,"Public, 2-year",462
204671,Ohio State University-Lima Campus,2023,Ohio,"Public, 4-year or above",740
204680,Ohio State University-Mansfield Campus,2023,Ohio,"Public, 4-year or above",849
204699,Ohio State University-Marion Campus,2023,Ohio,"Public, 4-year or above",886
204705,Ohio State University-Newark Campus,2023,Ohio,"Public, 4-year or above",2422
204714,Ohio State Beauty Academy,2023,Ohio,"Private for-profit, 2-year",96
204723,Ohio State College of Barber Styling,2023,Ohio,"Private for-profit, 2-year",323
204769,The Spa School,2023,Ohio,"Private for-profit, 2-year",117
204778,Ohio State School of Cosmetology-Canal Winchester,2023,Ohio,"Private for-profit, 2-year",50
204796,Ohio State University-Main Campus,2023,Ohio,"Public, 4-year or above",60046
204802,Ohio University-Eastern Campus,2023,Ohio,"Public, 4-year or above",1149
204820,Ohio University-Chillicothe Campus,2023,Ohio,"Public, 4-year or above",1941
204839,Ohio University-Southern Campus,2023,Ohio,"Public, 4-year or above",1639
204848,Ohio University-Lancaster Campus,2023,Ohio,"Public, 4-year or above",1977
204857,Ohio University-Main Campus,2023,Ohio,"Public, 4-year or above",24937
204866,Ohio University-Zanesville Campus,2023,Ohio,"Public, 4-year or above",1799
204884,East Ohio College,2023,Ohio,"Private for-profit, 2-year",149
204893,Trinity Health System School of Nursing,2023,Ohio,"Private not-for-profit, 2-year",25
204909,Ohio Wesleyan University,2023,Ohio,"Private not-for-profit, 4-year or above",1452
204936,Otterbein University,2023,Ohio,"Private not-for-profit, 4-year or above",2357
204945,Owens Community College,2023,Ohio,"Public, 2-year",7762
204990,Payne Theological Seminary,2023,Ohio,"Private not-for-profit, 4-year or above",149
205027,Pontifical College Josephinum,2023,Ohio,"Private not-for-profit, 4-year or above",73
205054,Professional Skills Institute,2023,Ohio,"Private for-profit, 4-year or above",402
205090,Firelands Regional Medical Center School of Nursing,2023,Ohio,"Private not-for-profit, 2-year",71
205124,Rabbinical College Telshe,2023,Ohio,"Private not-for-profit, 4-year or above",70
205142,Raphael's School of Beauty Culture Inc-Niles,2023,Ohio,"Private for-profit, 2-year",145
205179,Fortis College-Centerville,2023,Ohio,"Private for-profit, 2-year",460
205203,University of Rio Grande,2023,Ohio,"Private not-for-profit, 4-year or above",2168
205391,The Modern College of Design,2023,Ohio,"Private for-profit, 4-year or above",189
205443,Shawnee State University,2023,Ohio,"Public, 4-year or above",3206
205470,Sinclair Community College,2023,Ohio,"Public, 4-year or above",17431
205559,Hussian College-Daymar College Columbus,2023,Ohio,"Private for-profit, 2-year",
205841,Stark State College,2023,Ohio,"Public, 2-year",9616
205887,Stautzenberger College-Maumee,2023,Ohio,"Private for-profit, 2-year",520
205957,Franciscan University of Steubenville,2023,Ohio,"Private not-for-profit, 4-year or above",3750
205966,Southern State Community College,2023,Ohio,"Public, 2-year",2000
206011,Terra State Community College,2023,Ohio,"Public, 2-year",2214
206048,Tiffin University,2023,Ohio,"Private not-for-profit, 4-year or above",3598
206084,University of Toledo,2023,Ohio,"Public, 4-year or above",14939
206154,Tri-State Bible College,2023,Ohio,"Private not-for-profit, 4-year or above",20
206279,Union Institute & University,2023,Ohio,"Private not-for-profit, 4-year or above",
206288,United Theological Seminary,2023,Ohio,"Private not-for-profit, 4-year or above",471
206349,Ursuline College,2023,Ohio,"Private not-for-profit, 4-year or above",923
206394,The North Coast College,2023,Ohio,"Private for-profit, 4-year or above",
206437,Walsh University,2023,Ohio,"Private not-for-profit, 4-year or above",2160
206446,Washington State Community College,2023,Ohio,"Public, 4-year or above",1637
206491,Wilberforce University,2023,Ohio,"Private not-for-profit, 4-year or above",617
206507,Wilmington College,2023,Ohio,"Private not-for-profit, 4-year or above",964
206516,Winebrenner Theological Seminary,2023,Ohio,"Private not-for-profit, 4-year or above",125
206525,Wittenberg University,2023,Ohio,"Private not-for-profit, 4-year or above",1333
206589,The College of Wooster,2023,Ohio,"Private not-for-profit, 4-year or above",1876
206604,Wright State University-Main Campus,2023,Ohio,"Public, 4-year or above",9884
206613,Wright State University-Lake Campus,2023,Ohio,"Public, 4-year or above",1398
206622,Xavier University,2023,Ohio,"Private not-for-profit, 4-year or above",6000
206695,Youngstown State University,2023,Ohio,"Public, 4-year or above",11040
245892,Antioch University,2023,Ohio,"Private not-for-profit, 4-year or above",434
250902,Moler-Pickens Beauty Academy,2023,Ohio,"Private for-profit, 2-year",89
363147,Raphael's School of Beauty Culture Inc-Alliance,2023,Ohio,"Private for-profit, 2-year",410
363882,Raphael's School of Beauty Culture Inc-Brunswick,2023,Ohio,"Private for-profit, 2-year",81
375407,Madison Adult Career Center,2023,Ohio,"Public, 2-year",91
375416,Remington College-Cleveland Campus,2023,Ohio,"Private not-for-profit, 2-year",133
405012,Ohio State School of Cosmetology-Heath,2023,Ohio,"Private for-profit, 2-year",92
407568,Raphael's School of Beauty Culture Inc-Boardman,2023,Ohio,"Private for-profit, 2-year",131
411754,Cleveland Clinic Health System-School of Diagnostic Imaging,2023,Ohio,"Private not-for-profit, 2-year",31
434830,Creative Images Institute of Cosmetology-North Dayton,2023,Ohio,"Private for-profit, 2-year",186
439899,Rosedale Bible College,2023,Ohio,"Private not-for-profit, 2-year",86
441636,American Institute of Alternative Medicine,2023,Ohio,"Private for-profit, 4-year or above",393
441645,Brown Aveda Institute-Mentor,2023,Ohio,"Private for-profit, 2-year",118
444051,Creative Images Institute of Cosmetology-South Dayton,2023,Ohio,"Private for-profit, 2-year",52
448600,Stautzenberger College-Brecksville,2023,Ohio,"Private for-profit, 2-year",98
450058,Fortis College-Columbus,2023,Ohio,"Private for-profit, 2-year",761
450067,Fortis College-Cincinnati,2023,Ohio,"Private for-profit, 2-year",403
450395,Brown Aveda Institute-Strongsville,2023,Ohio,"Private for-profit, 2-year",139
451477,MyComputerCareer at Columbus,2023,Ohio,"Private for-profit, 2-year",824
452081,Ross College-Sylvania,2023,Ohio,"Private for-profit, 2-year",1273
452373,ATA College-Cincinnati,2023,Ohio,"Private for-profit, 4-year or above",264
452948,Galen College of Nursing-Cincinnati,2023,Ohio,"Private for-profit, 4-year or above",670
453792,Ohio Medical Career College,2023,Ohio,"Private for-profit, 2-year",121
454236,Chamberlain University-Ohio,2023,Ohio,"Private for-profit, 4-year or above",336
457916,Summit Salon Academy-Perrysburg,2023,Ohio,"Private for-profit, 2-year",108
461111,Allstate Hairstyling & Barber College,2023,Ohio,"Private for-profit, 2-year",41
461999,Elite School of Cosmetology,2023,Ohio,"Private for-profit, 2-year",179
476629,Salon Institute-Toledo Campus,2023,Ohio,"Private for-profit, 2-year",152
476683,Athena Career Academy,2023,Ohio,"Private for-profit, 2-year",395
482574,DeVry University-Ohio,2023,Ohio,"Private for-profit, 4-year or above",221
483018,Antioch College,2023,Ohio,"Private not-for-profit, 4-year or above",127
483647,Ohio Institute of Allied Health,2023,Ohio,"Private not-for-profit, 2-year",39
483920,LaBarberia Institute of Hair,2023,Ohio,"Private for-profit, 2-year",213
486257,Valor Christian College,2023,Ohio,"Private not-for-profit, 4-year or above",352
487302,Fortis College-Cuyahoga Falls,2023,Ohio,"Private for-profit, 2-year",489
